"times","A_flux","B_flux","AB_flux","inert_flux","A_concentration","B_concentration","AB_concentration","AZ_concentration","BZ_concentration","Z_concentration","A_rate","B_rate","AB_rate","AZ_rate","BZ_rate","Z_rate"
2.419,0,0.00028,0.00776,0.00804,0,0.00023,0.00701,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.42,0,0.00028,0.00774,0.00802,0,0.00023,0.00699,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.421,0,0.00027,0.00772,0.008,0,0.00023,0.00697,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.422,0,0.00027,0.0077,0.00798,0,0.00023,0.00696,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.423,0,0.00027,0.00768,0.00796,0,0.00023,0.00694,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.424,0,0.00027,0.00767,0.00794,0,0.00023,0.00692,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.425,0,0.00027,0.00765,0.00792,0,0.00023,0.00691,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.426,0,0.00027,0.00763,0.0079,0,0.00023,0.00689,0.87132,0,-0.87132,0,2e-04,-2e-04,-2e-04,0,2e-04
2.427,0,0.00027,0.00761,0.00788,0,0.00023,0.00687,0.87132,0,-0.87132,0,2e-04,-2e-04,-0.00019,0,0.00019
2.428,0,0.00027,0.00759,0.00786,0,0.00023,0.00686,0.87132,0,-0.87132,0,2e-04,-2e-04,-0.00019,0,0.00019
2.429,0,0.00027,0.00757,0.00784,0,0.00022,0.00684,0.87132,0,-0.87132,0,2e-04,-2e-04,-0.00019,0,0.00019
2.43,0,0.00027,0.00756,0.00782,0,0.00022,0.00682,0.87132,0,-0.87132,0,2e-04,-2e-04,-0.00019,0,0.00019
2.431,0,0.00026,0.00754,0.0078,0,0.00022,0.00681,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.432,0,0.00026,0.00752,0.00778,0,0.00022,0.00679,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.433,0,0.00026,0.0075,0.00776,0,0.00022,0.00677,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.434,0,0.00026,0.00748,0.00774,0,0.00022,0.00676,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.435,0,0.00026,0.00747,0.00773,0,0.00022,0.00674,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.436,0,0.00026,0.00745,0.00771,0,0.00022,0.00672,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.437,0,0.00026,0.00743,0.00769,0,0.00022,0.00671,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.438,0,0.00026,0.00741,0.00767,0,0.00022,0.00669,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.439,0,0.00026,0.00739,0.00765,0,0.00022,0.00668,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00019,0,0.00019
2.44,0,0.00025,0.00738,0.00763,0,0.00022,0.00666,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00018,0,0.00018
2.441,0,0.00025,0.00736,0.00761,0,0.00021,0.00664,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00018,0,0.00018
2.442,0,0.00025,0.00734,0.00759,0,0.00021,0.00663,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00018,0,0.00018
2.443,0,0.00025,0.00732,0.00757,0,0.00021,0.00661,0.87132,0,-0.87132,0,0.00019,-0.00019,-0.00018,0,0.00018
2.444,0,0.00025,0.0073,0.00756,0,0.00021,0.0066,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.445,0,0.00025,0.00729,0.00754,0,0.00021,0.00658,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.446,0,0.00025,0.00727,0.00752,0,0.00021,0.00656,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.447,0,0.00025,0.00725,0.0075,0,0.00021,0.00655,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.448,0,0.00025,0.00723,0.00748,0,0.00021,0.00653,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.449,0,0.00025,0.00722,0.00746,0,0.00021,0.00652,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.45,0,0.00025,0.0072,0.00744,0,0.00021,0.0065,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.451,0,0.00024,0.00718,0.00743,0,0.00021,0.00648,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.452,0,0.00024,0.00717,0.00741,0,0.00021,0.00647,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.453,0,0.00024,0.00715,0.00739,0,2e-04,0.00645,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.454,0,0.00024,0.00713,0.00737,0,2e-04,0.00644,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00018,0,0.00018
2.455,0,0.00024,0.00711,0.00735,0,2e-04,0.00642,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00017,0,0.00017
2.456,0,0.00024,0.0071,0.00734,0,2e-04,0.00641,0.87132,0,-0.87132,0,0.00018,-0.00018,-0.00017,0,0.00017
2.457,0,0.00024,0.00708,0.00732,0,2e-04,0.00639,0.87131,0,-0.87131,0,0.00018,-0.00018,-0.00017,0,0.00017
2.458,0,0.00024,0.00706,0.0073,0,2e-04,0.00638,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.459,0,0.00024,0.00704,0.00728,0,2e-04,0.00636,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.46,0,0.00024,0.00703,0.00726,0,2e-04,0.00634,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.461,0,0.00023,0.00701,0.00725,0,2e-04,0.00633,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.462,0,0.00023,0.00699,0.00723,0,2e-04,0.00631,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.463,0,0.00023,0.00698,0.00721,0,2e-04,0.0063,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.464,0,0.00023,0.00696,0.00719,0,2e-04,0.00628,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.465,0,0.00023,0.00694,0.00717,0,0.00019,0.00627,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.466,0,0.00023,0.00693,0.00716,0,0.00019,0.00625,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.467,0,0.00023,0.00691,0.00714,0,0.00019,0.00624,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.468,0,0.00023,0.00689,0.00712,0,0.00019,0.00622,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.469,0,0.00023,0.00688,0.0071,0,0.00019,0.00621,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00017,0,0.00017
2.47,0,0.00023,0.00686,0.00709,0,0.00019,0.00619,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00016,0,0.00016
2.471,0,0.00023,0.00684,0.00707,0,0.00019,0.00618,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00016,0,0.00016
2.472,0,0.00022,0.00683,0.00705,0,0.00019,0.00616,0.87131,0,-0.87131,0,0.00017,-0.00017,-0.00016,0,0.00016
2.473,0,0.00022,0.00681,0.00703,0,0.00019,0.00615,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.474,0,0.00022,0.00679,0.00702,0,0.00019,0.00613,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.475,0,0.00022,0.00678,0.007,0,0.00019,0.00612,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.476,0,0.00022,0.00676,0.00698,0,0.00019,0.0061,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.477,0,0.00022,0.00674,0.00697,0,0.00019,0.00609,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.478,0,0.00022,0.00673,0.00695,0,0.00019,0.00607,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.479,0,0.00022,0.00671,0.00693,0,0.00018,0.00606,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.48,0,0.00022,0.0067,0.00691,0,0.00018,0.00604,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.481,0,0.00022,0.00668,0.0069,0,0.00018,0.00603,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.482,0,0.00022,0.00666,0.00688,0,0.00018,0.00602,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.483,0,0.00022,0.00665,0.00686,0,0.00018,0.006,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.484,0,0.00021,0.00663,0.00685,0,0.00018,0.00599,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.485,0,0.00021,0.00662,0.00683,0,0.00018,0.00597,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00016,0,0.00016
2.486,0,0.00021,0.0066,0.00681,0,0.00018,0.00596,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00015,0,0.00015
2.487,0,0.00021,0.00658,0.0068,0,0.00018,0.00594,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00015,0,0.00015
2.488,0,0.00021,0.00657,0.00678,0,0.00018,0.00593,0.87131,0,-0.87131,0,0.00016,-0.00016,-0.00015,0,0.00015
2.489,0,0.00021,0.00655,0.00676,0,0.00018,0.00591,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.49,0,0.00021,0.00654,0.00675,0,0.00018,0.0059,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.491,0,0.00021,0.00652,0.00673,0,0.00018,0.00589,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.492,0,0.00021,0.0065,0.00671,0,0.00018,0.00587,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.493,0,0.00021,0.00649,0.0067,0,0.00017,0.00586,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.494,0,0.00021,0.00647,0.00668,0,0.00017,0.00584,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.495,0,0.00021,0.00646,0.00666,0,0.00017,0.00583,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.496,0,2e-04,0.00644,0.00665,0,0.00017,0.00581,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.497,0,2e-04,0.00643,0.00663,0,0.00017,0.0058,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.498,0,2e-04,0.00641,0.00661,0,0.00017,0.00579,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.499,0,2e-04,0.0064,0.0066,0,0.00017,0.00577,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.5,0,2e-04,0.00638,0.00658,0,0.00017,0.00576,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.501,0,2e-04,0.00636,0.00656,0,0.00017,0.00574,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.502,0,2e-04,0.00635,0.00655,0,0.00017,0.00573,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00015,0,0.00015
2.503,0,2e-04,0.00633,0.00653,0,0.00017,0.00572,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00014,0,0.00014
2.504,0,2e-04,0.00632,0.00652,0,0.00017,0.0057,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00014,0,0.00014
2.505,0,2e-04,0.0063,0.0065,0,0.00017,0.00569,0.87131,0,-0.87131,0,0.00015,-0.00015,-0.00014,0,0.00014
2.506,0,2e-04,0.00629,0.00648,0,0.00017,0.00568,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.507,0,2e-04,0.00627,0.00647,0,0.00017,0.00566,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.508,0,0.00019,0.00626,0.00645,0,0.00016,0.00565,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.509,0,0.00019,0.00624,0.00644,0,0.00016,0.00563,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.51,0,0.00019,0.00623,0.00642,0,0.00016,0.00562,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.511,0,0.00019,0.00621,0.0064,0,0.00016,0.00561,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.512,0,0.00019,0.0062,0.00639,0,0.00016,0.00559,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.513,0,0.00019,0.00618,0.00637,0,0.00016,0.00558,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.514,0,0.00019,0.00617,0.00636,0,0.00016,0.00557,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.515,0,0.00019,0.00615,0.00634,0,0.00016,0.00555,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.516,0,0.00019,0.00614,0.00633,0,0.00016,0.00554,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.517,0,0.00019,0.00612,0.00631,0,0.00016,0.00553,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.518,0,0.00019,0.00611,0.00629,0,0.00016,0.00551,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.519,0,0.00019,0.00609,0.00628,0,0.00016,0.0055,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.52,0,0.00019,0.00608,0.00626,0,0.00016,0.00549,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00014,0,0.00014
2.521,0,0.00019,0.00606,0.00625,0,0.00016,0.00547,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00013,0,0.00013
2.522,0,0.00018,0.00605,0.00623,0,0.00016,0.00546,0.87131,0,-0.87131,0,0.00014,-0.00014,-0.00013,0,0.00013
2.523,0,0.00018,0.00603,0.00622,0,0.00016,0.00545,0.8713,0,-0.8713,0,0.00014,-0.00014,-0.00013,0,0.00013
2.524,0,0.00018,0.00602,0.0062,0,0.00015,0.00543,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.525,0,0.00018,0.006,0.00619,0,0.00015,0.00542,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.526,0,0.00018,0.00599,0.00617,0,0.00015,0.00541,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.527,0,0.00018,0.00598,0.00616,0,0.00015,0.00539,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.528,0,0.00018,0.00596,0.00614,0,0.00015,0.00538,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.529,0,0.00018,0.00595,0.00613,0,0.00015,0.00537,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.53,0,0.00018,0.00593,0.00611,0,0.00015,0.00535,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.531,0,0.00018,0.00592,0.0061,0,0.00015,0.00534,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.532,0,0.00018,0.0059,0.00608,0,0.00015,0.00533,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.533,0,0.00018,0.00589,0.00607,0,0.00015,0.00532,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.534,0,0.00018,0.00588,0.00605,0,0.00015,0.0053,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.535,0,0.00018,0.00586,0.00604,0,0.00015,0.00529,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.536,0,0.00017,0.00585,0.00602,0,0.00015,0.00528,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.537,0,0.00017,0.00583,0.00601,0,0.00015,0.00526,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.538,0,0.00017,0.00582,0.00599,0,0.00015,0.00525,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.539,0,0.00017,0.0058,0.00598,0,0.00015,0.00524,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.54,0,0.00017,0.00579,0.00596,0,0.00014,0.00523,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00013,0,0.00013
2.541,0,0.00017,0.00578,0.00595,0,0.00014,0.00521,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00012,0,0.00012
2.542,0,0.00017,0.00576,0.00593,0,0.00014,0.0052,0.8713,0,-0.8713,0,0.00013,-0.00013,-0.00012,0,0.00012
2.543,0,0.00017,0.00575,0.00592,0,0.00014,0.00519,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.544,0,0.00017,0.00573,0.0059,0,0.00014,0.00518,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.545,0,0.00017,0.00572,0.00589,0,0.00014,0.00516,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.546,0,0.00017,0.00571,0.00587,0,0.00014,0.00515,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.547,0,0.00017,0.00569,0.00586,0,0.00014,0.00514,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.548,0,0.00017,0.00568,0.00585,0,0.00014,0.00513,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.549,0,0.00017,0.00567,0.00583,0,0.00014,0.00511,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.55,0,0.00017,0.00565,0.00582,0,0.00014,0.0051,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.551,0,0.00016,0.00564,0.0058,0,0.00014,0.00509,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.552,0,0.00016,0.00562,0.00579,0,0.00014,0.00508,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.553,0,0.00016,0.00561,0.00577,0,0.00014,0.00506,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.554,0,0.00016,0.0056,0.00576,0,0.00014,0.00505,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.555,0,0.00016,0.00558,0.00575,0,0.00014,0.00504,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.556,0,0.00016,0.00557,0.00573,0,0.00014,0.00503,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.557,0,0.00016,0.00556,0.00572,0,0.00014,0.00502,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.558,0,0.00016,0.00554,0.0057,0,0.00014,0.005,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.559,0,0.00016,0.00553,0.00569,0,0.00013,0.00499,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.56,0,0.00016,0.00552,0.00568,0,0.00013,0.00498,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.561,0,0.00016,0.0055,0.00566,0,0.00013,0.00497,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00012,0,0.00012
2.562,0,0.00016,0.00549,0.00565,0,0.00013,0.00495,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00011,0,0.00011
2.563,0,0.00016,0.00548,0.00563,0,0.00013,0.00494,0.8713,0,-0.8713,0,0.00012,-0.00012,-0.00011,0,0.00011
2.564,0,0.00016,0.00546,0.00562,0,0.00013,0.00493,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.565,0,0.00016,0.00545,0.00561,0,0.00013,0.00492,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.566,0,0.00015,0.00544,0.00559,0,0.00013,0.00491,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.567,0,0.00015,0.00542,0.00558,0,0.00013,0.00489,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.568,0,0.00015,0.00541,0.00556,0,0.00013,0.00488,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.569,0,0.00015,0.0054,0.00555,0,0.00013,0.00487,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.57,0,0.00015,0.00538,0.00554,0,0.00013,0.00486,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.571,0,0.00015,0.00537,0.00552,0,0.00013,0.00485,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.572,0,0.00015,0.00536,0.00551,0,0.00013,0.00484,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.573,0,0.00015,0.00535,0.0055,0,0.00013,0.00482,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.574,0,0.00015,0.00533,0.00548,0,0.00013,0.00481,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.575,0,0.00015,0.00532,0.00547,0,0.00013,0.0048,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.576,0,0.00015,0.00531,0.00546,0,0.00013,0.00479,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.577,0,0.00015,0.00529,0.00544,0,0.00013,0.00478,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.578,0,0.00015,0.00528,0.00543,0,0.00012,0.00477,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.579,0,0.00015,0.00527,0.00542,0,0.00012,0.00475,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.58,0,0.00015,0.00526,0.0054,0,0.00012,0.00474,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.581,0,0.00015,0.00524,0.00539,0,0.00012,0.00473,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.582,0,0.00015,0.00523,0.00538,0,0.00012,0.00472,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.583,0,0.00014,0.00522,0.00536,0,0.00012,0.00471,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.584,0,0.00014,0.0052,0.00535,0,0.00012,0.0047,0.8713,0,-0.8713,0,0.00011,-0.00011,-0.00011,0,0.00011
2.585,0,0.00014,0.00519,0.00534,0,0.00012,0.00469,0.8713,0,-0.8713,0,0.00011,-0.00011,-1e-04,0,1e-04
2.586,0,0.00014,0.00518,0.00532,0,0.00012,0.00467,0.8713,0,-0.8713,0,0.00011,-0.00011,-1e-04,0,1e-04
2.587,0,0.00014,0.00517,0.00531,0,0.00012,0.00466,0.8713,0,-0.8713,0,1e-04,-1e-04,-1e-04,0,1e-04
2.588,0,0.00014,0.00515,0.0053,0,0.00012,0.00465,0.8713,0,-0.8713,0,1e-04,-1e-04,-1e-04,0,1e-04
